"시설명","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","설치장소설명","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","동시사용가능대수","공기주입가능여부","휴대전화충전가능여부","관리기관명","관리기관전화번호","데이터기준일자","제공기관코드","작업일시"
"둔촌역","서울특별시","강동구","11740","서울특별시 강동구 양재대로 지하1369","서울특별시 강동구 둔촌동416","37.52813554","127.1363753","B1층 대합실(하선 승강장 계단위)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","강동구청","02-6311-5541","2021-08-24","3240000","2022-02-14 14:37:29.0"
"강동구민회관","서울특별시","강동구","11740","서울특별시 강동구 상암로168","서울특별시 강동구 천호동41","37.54573141","127.141226","정문 앞 택배보관소 옆","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","Y","강동구청","02-2045-7751","2021-08-24","3240000","2022-02-14 14:37:29.0"
"강일동주민센터","서울특별시","강동구","11740","서울특별시 강동구 아리수로93길 9-14","서울특별시 강동구 강일동 678","37.56504103","127.1739072","1층 외부현관 왼쪽공간","09:00","18:00","09:00","18:00","09:00","18:00","2","Y","Y","강동구청","02-3425-7423","2021-08-24","3240000","2022-02-14 14:37:29.0"
"고덕2동주민센터","서울특별시","강동구","11740","서울특별시 강동구 아리수로78길 43-12","서울특별시 강동구 고덕동226-4","37.56050657","127.164313","동청사 출입문 옆","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","강동구청","02-3425-7573","2021-08-24","3240000","2022-02-14 14:37:29.0"
"강동성심병원","서울특별시","강동구","11740","서울특별시 강동구 성안로150","서울특별시 강동구 길동445","37.53615555","127.1353357","본관 2층","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","강동구청","02-2224-2165","2021-08-24","3240000","2022-02-14 14:37:29.0"
"강동장애인보호작업장","서울특별시","강동구","11740","서울특별시 강동구 고덕로100-5","서울특별시 강동구 암사동 452-50","37.55430774","127.136536","본 건물 지하주차장","09:00","18:00","09:00","18:00","09:00","18:00","2","N","Y","강동구청","070-4837-4550","2021-08-24","3240000","2022-02-14 14:37:29.0"
"강동구립 암사도서관","서울특별시","강동구","11740","서울특별시 강동구 고덕로20길 42","서울특별시 강동구 암사동 471-37 암사도서관","37.5528330245","127.1333654732","입구","09:00","10:00","09:00","17:00","09:00","17:00","1","N","N","강동구청","02-429-0476","2021-08-24","3240000","2022-02-14 14:37:29.0"
"행정청사","서울특별시","도봉구","30900","서울특별시 도봉구 방학로3길 117","서울특별시 도봉구 쌍문동 565","37.6579418","127.0388316","도봉구보건소(1층 로비 맞은편)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","도봉구 보건소","02-2091-4563","2021-08-13","3090000","2022-02-14 14:37:29.0"
"행정청사","서울특별시","도봉구","30900","서울특별시 도봉구 마들로 656","서울특별시 도봉구 방학동 720","37.66871613","127.0471314","도봉구청(1층 세움카페 옆)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","도봉구청","02-2091-3075","2021-08-13","3090000","2022-02-14 14:37:29.0"
"기타시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로 575","서울특별시 도봉구 쌍문동 653","37.65640546","127.0387900463","지체장애인협회도봉구지회 (6층 복도 끝)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","지체장애인협회도봉구지회","02-907-0136","2021-08-13","3090000","2022-02-14 14:37:29.0"
"교통시설","서울특별시","도봉구","30900","서울특별시 도봉구 덕릉로 376","서울특별시 도봉구 창동 57-11","37.64569591","127.0509199921","녹천역(북부 2번 출구)","05:07","00:25","05:07","00:25","05:07","00:25","2","N","N","녹천역(북부)","02-993-7788","2021-08-13","3090000","2022-02-14 14:37:29.0"
"교통시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로150다길 3","서울특별시 도봉구 방학동 728","37.66634661","127.0444231","방학역(인천행 열차 승강장)","05:00","00:20","05:00","00:20","05:00","00:20","2","N","N","방학역","02-3492-0197","2021-08-13","3090000","2022-02-14 14:37:29.0"
"교통시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로 955","서울특별시 도봉구 도봉동 288-19","37.6897507","127.0449195","도봉산역(2번출구 개찰구 안쪽)","05:16","00:19","05:16","00:19","05:16","00:19","2","N","N","도봉산역","02-955-7345","2021-08-13","3090000","2022-02-14 14:37:29.0"
"교통시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로 486-1","서울특별시 도봉구 창동 703-4","37.64884986","127.0348807","쌍문역(2번출구)","05:34","23:59","05:34","23:59","05:34","23:59","2","N","N","쌍문역","02-6110-4130","2021-08-13","3090000","2022-02-14 14:37:29.0"
"교통시설","서울특별시","도봉구","30900","서울특별시 도봉구 마들로 11길 77","서울특별시 도봉구 창동 135-1","37.65321748","127.047715","창동역(1번출구 라 환승 통로 계단)","05:05","00:23","05:05","00:23","05:05","00:23","2","N","N","창동역","02-6110-4121","2021-08-13","3090000","2022-02-14 14:37:29.0"
"교통시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로170길 2","서울특별시 도봉구 도봉동 639","37.68036291","127.045764","도봉역(북부 1번출구 역무실앞)","05:14","00:19","05:14","00:19","05:14","00:19","2","N","N","도봉역","02-3493-8874","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 마들로 664-23","서울특별시 도봉구 도봉동 636-22","37.66943029","127.0477018","도봉장애인종합복지관(지층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","도봉장애인종합복지관","02-6952-1735","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 마들로 664-23","서울특별시 도봉구 도봉동 636-22","37.66943029","127.0477018","도봉장애인종합복지관(1층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","도봉장애인종합복지관","02-6952-1735","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 마들로 664-23","서울특별시 도봉구 도봉동 636-22","37.66943029","127.0477018","도봉장애인종합복지관(2층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","도봉장애인종합복지관","02-6952-1735","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 도당로2길 12-13","서울특별시 도봉구 도봉동 636-22","37.65892811","127.0359567","도봉노인종합복지관(1층 현관 입구 밖)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","도봉노인종합복지관","02-993-9900","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로 164길 33-25","서울특별시 도봉구 도봉동 626-16","37.67648534","127.0471941","도봉노적성해장애인자립생활센터(1층 108호 내부)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","도봉노적성해장애인자립생활센터","02-455-2887","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로 103길 21","서울특별시 도봉구 쌍문동 103-243","37.64491726","127.0309699","도봉장애인자립생활센터( 1층 현관 앞 경사로)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","도봉장애인자립생활센터","02-993-6300","2021-08-13","3090000","2022-02-14 14:37:29.0"
"교통시설","서울특별시","도봉구","30900","서울특별시 도봉구 덕릉로 376","서울특별시 도봉구 창동 57-11","37.64569591","127.0509199921","녹천역(남부 34번출구 안쪽 1호선 환승역)","05:00","00:20","05:00","00:20","05:00","00:20","2","N","Y","도봉1동주민센터","02-3491-4651","2021-08-13","3090000","2022-02-14 14:37:29.0"
"행정청사","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로169나길 22","서울특별시 도봉구 도봉동 593-69","37.67869086","127.0434133","도봉1동주민센터(주차장 좌측 EM 기기 옆)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","도봉1동주민센터","02-2091-5813","2021-08-13","3090000","2022-02-14 14:37:29.0"
"행정청사","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로 552","서울특별시 도봉구 창동 303","37.65416727","127.0386849","도봉구민회관(1층 입구 갤러리 벽)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","도봉구민회관","02-901-5160","2021-08-13","3090000","2022-02-14 14:37:29.0"
"행정청사","서울특별시","도봉구","30900","서울특별시 도봉구 마들로 656","서울특별시 도봉구 방학동 720","37.66871613","127.0471314","도봉구청(1층 주차장 의회입구 통로)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","도봉구청","02-2091-3072","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로169가길 52","서울특별시 도봉구 도봉동 580-5","37.68212785","127.0435807","도봉동노인복지센터(입구 우측 주차장)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","도봉동노인복지센터","02-3491-3356","2021-08-13","3090000","2022-02-14 14:37:29.0"
"의료시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로 720","서울특별시 도봉구 방학동 705-4","37.66876084","127.0438025","도봉병원(1층입구 주차장)","23:59","23:59","23:59","23:59","23:59","23:59","2","N","Y","도봉병원","02-3492-3250","2021-08-13","3090000","2022-02-14 14:37:29.0"
"교통시설","서울특별시","도봉구","30900","서울특별시 도봉구 도봉로 964-40","서울특별시 도봉구 도봉동 38-3","37.68912056","127.0465288","도봉산역 (3번출구 2층 엘리베이터 옆)","05:16","00:19","05:16","00:19","05:16","00:19","2","N","Y","도봉산역","02-955-7345","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 시루봉로17길 42","서울특별시 도봉구 방학동 396-19","37.66931252","127.0326388","방아골종합사회복지관(1층 내부 계단 옆)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","방아골종합사회복지관","02-3491-0500","2021-08-13","3090000","2022-02-14 14:37:29.0"
"노유자시설","서울특별시","도봉구","30900","서울특별시 도봉구 시루봉로15라길 59-9","서울특별시 도봉구 방학동 393-5","37.67057374","127.0322023","방학동노인복지센터(1층 입구 좌측)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","방학동노인복지센터","02-3491-4651","2021-08-13","3090000","2022-02-14 14:37:29.0"
"행정청사","서울특별시","도봉구","30900","서울특별시 도봉구 노해로 147","서울특별시 도봉구 쌍문동 378-45","37.64803784","127.0260513","쌍문1동주민센터(주차장 옆 자전거 주차대)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","쌍문1동주민센터","02-2091-5513","2021-08-13","3090000","2022-02-14 14:37:29.0"
"의료시설","서울특별시","도봉구","30900","서울특별시 도봉구 우이천로 308","서울특별시 도봉구 쌍문동 388-1","37.64668485","127.0290583","한일병원(본관 건물 로비 우측)","23:59","23:59","23:59","23:59","23:59","23:59","2","N","Y","한일병원","02-901-3114","2021-08-13","3090000","2022-02-14 14:37:29.0"
"총신대학교","서울특별시","동작구","11590","서울특별시 동작구 사당로 143","서울특별시 동작구 사당동 200-1","37.48792793","126.9667615","총신대학교 종합관 1층 로비 왼편","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","총신대학교","02-3479-0543","2021-08-18","3190000","2022-02-14 14:37:29.0"
"서울시립남부장애인종합복지관","서울특별시","동작구","11590","서울특별시 동작구 여의대방로 20길 33","서울특별시 동작구 신대방동 722","37.49538106","126.9189142","복지관 출입시 현관 왼쪽편에 설치","09:00","20:00","00:00","00:00","00:00","00:00","2","N","Y","서울시립남부장애인종합복지관","02-829-7112","2021-08-18","3190000","2022-02-14 14:37:29.0"
"망우역","서울특별시","중랑구","11260","서울특별시 중랑구 망우로55길 11-10","서울특별시 중랑구 상봉동 172","37.5992876153","127.0927565778","망우역 (대합실)","05:00","00:00","05:00","00:00","05:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"먹골역","서울특별시","중랑구","11260","서울특별시 중랑구 동일로 901","서울특별시 중랑구 묵동 189-5","37.6106250591","127.0777647987","먹골역 (B2층 아이센터 앞 수막밸브함 옆)","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"면목역","서울특별시","중랑구","11260","서울특별시 중랑구 면목로 407","서울특별시 중랑구 면목동 282-6","37.5883848968","127.0875678415","면목역 (개찰구 앞쪽)","05:00","00:00","05:00","00:00","05:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"봉화산역","서울특별시","중랑구","11260","서울특별시 중랑구 신내로 232","서울특별시 중랑구 신내동 643-1","37.6176537624","127.0907581295","봉화산역 (B1층 임대상가(미샤) 좌측)","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"사가정역","서울특별시","중랑구","11260","서울특별시 중랑구 사가정로 393","서울특별시 중랑구 면목동 495","37.5807945533","127.0884390584","사가정역(개찰구 안쪽)","05:00","00:00","05:00","00:00","05:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"상봉역","서울특별시","중랑구","11260","서울특별시 중랑구 망우로 297","서울특별시 중랑구 상봉동 100-46","37.5967137844","127.0854367651","상봉역 (7번출구개찰구 앞쪽)","05:00","00:00","05:00","00:00","05:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"신내역","서울특별시","중랑구","11260","서울특별시 중랑구 신내역로 20","서울특별시 중랑구 망우동 320-2","37.6127905258","127.1032220493","신내역 (2층 화장실 옆 장소 )","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"양원역","서울특별시","중랑구","11260","서울특별시 중랑구 송림길 147","서울특별시 중랑구 망우동 269-5","37.6065543615","127.1079214890","양원역 (1번출구 나가는 방향 가운데)","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"용마산역","서울특별시","중랑구","11260","서울특별시 중랑구 용마산로 227","서울특별시 중랑구 면목동 1316-5","37.5740302107","127.0870381147","용마산역 (B1 화장실 출입문 앞 반대편 유휴공간)","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"중랑역","서울특별시","중랑구","11260","서울특별시 중랑구 중랑역로 9","서울특별시 중랑구 중화동 72-7","37.5948240960","127.0757289566","중랑역 (엘리베이터 옆)","05:00","00:00","05:00","00:00","05:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"중화역","서울특별시","중랑구","11260","서울특별시 중랑구 동일로 797","서울특별시 중랑구 중화동 50-3","37.6015796992","127.0794692049","중화역 (B1층 대합실 엘리베이터 옆)","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"화랑대역","서울특별시","중랑구","11260","서울특별시 노원구 화랑로 510","서울특별시 노원구 공릉동 285-2","37.6198943887","127.0837446243","화랑대역 (B1층 대합실 이디야 왼쪽 여유공간)","05:00","00:00","05:00","00:00","05:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"구립직업재활센터","서울특별시","중랑구","11260","서울특별시 중랑구 숙선옹주로9길 55","서울특별시 중랑구 묵동 49-52","37.6173578955","127.0836633985","구립직업재활센터 (1층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"면목사회복지관","서울특별시","중랑구","11260","서울특별시 중랑구 용마산로 228","서울특별시 중랑구 면목동 1382","37.5741674853","127.0883011521","면목사회복지관 (1층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"시립대종합사회복지관","서울특별시","중랑구","11260","서울특별시 중랑구 신내로 115","서울특별시 중랑구 신내2동 660","37.6092975270","127.0949042016","서울시립대종합사회복지관 (1층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"신내노인종합복지관","서울특별시","중랑구","11260","서울특별시 중랑구 신내로15길 175","서울특별시 중랑구 신내동 771-1","37.6148125057","127.0878892296","신내노인종합복지관 (1층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"신내종합사회복지관","서울특별시","중랑구","11260","서울특별시 중랑구 봉화산로 165","서울특별시 중랑구 상봉1동 481","37.6053918668","127.0916636038","신내종합사회복지관 (1층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"용마경로복지관","서울특별시","중랑구","11260","서울특별시 중랑구 용마산로94길 98","서울특별시 중랑구 면목동 27","37.5873998509","127.1018199382","용마경로복지관 (정문 옆 공간(실외))","00:00","00:00","00:00","00:00","00:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"원광장애인복지관","서울특별시","중랑구","11260","서울특별시 중랑구 신내로 56","서울특별시 중랑구 신내1동 572-2","37.6044704692","127.0959157113","원광장애인복지관 (지하1층 문옆)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"중랑노인복지관","서울특별시","중랑구","11260","서울특별시 중랑구 겸재로9길 45","서울특별시 중랑구 면목동 178-8","37.5884349591","127.0778419092","중랑노인복지관 (1층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"서울의료원","서울특별시","중랑구","11260","서울특별시 중랑구 신내로 156","서울특별시 중랑구 신내동 316","37.6130913124","127.0991869894","서울의료원 (1층 무인발급기 우리은행ATM기 근처)","00:00","00:00","00:00","00:00","00:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"망우3동주민센터","서울특별시","중랑구","11260","서울특별시 중랑구 겸재로61길 40","서울특별시 중랑구 망우동 529-2","37.5918996611","127.0949182245","망우3동 주민센터 (쪽문 형광등 수거함 옆(실외))","00:00","00:00","00:00","00:00","00:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"망우본동주민센터","서울특별시","중랑구","11260","서울특별시 중랑구 망우로67길 10","서울특별시 중랑구 망우동 340-17","37.6005605598","127.1014853499","망우본동 주민센터 (1층 출입문 근처)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"면목5동주민센터","서울특별시","중랑구","11260","서울특별시 중랑구 동일로 619","서울특별시 중랑구 면목동 175-18","37.5857527876","127.0794744542","면목5동주민센터 (1층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"중랑경찰서","서울특별시","중랑구","11260","서울특별시 중랑구 중랑역로3길 40-10","서울특별시 중랑구 신내동 267-1","","","중랑경찰서 (종합민원실 1층 무인민원발급기 옆)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"중랑구청","서울특별시","중랑구","11260","서울특별시 중랑구 봉화산로 179","서울특별시 중랑구 신내동 662","37.6065635856","127.0927248419","중랑구청 (세무과 옆)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"중랑세무서","서울특별시","중랑구","11260","서울특별시 중랑구 망우로 176","서울특별시 중랑구 상봉동 137-1","37.5927061242","127.0724448466","중랑세무서 (1층 대합실)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"중랑우체국","서울특별시","중랑구","11260","서울특별시 중랑구 망우로 271","서울특별시 중랑구 상봉동 116-20","37.5959694384","127.0827061659","중랑우체국 (건물 밖 오른쪽 유휴공간(실외))","00:00","00:00","00:00","00:00","00:00","00:00","2","Y","N","중랑구청 장애인복지과","02-2094-2482","2021-08-17","3060000","2022-02-14 14:37:29.0"
"동대문구청","서울특별시","동대문구","11230","서울특별시 동대문구 천호대로 145","서울특별시 동대문구 용두동 39-9","37.57439172","127.0398966","동대문구청 1층 로비","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"동문장애인복지관","서울특별시","동대문구","11230","서울특별시 동대문구 장안벚꽃로7길 5(휘경동)","서울특별시 동대문구 휘경동 49-39","37.58315217","127.0731933","동문장애인복지관(2층 복도)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","N","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"동문장애인복지관","서울특별시","동대문구","11230","서울특별시 동대문구 장안벚꽃로7길 5(휘경동)","서울특별시 동대문구 휘경동 49-39","37.58315217","127.0731933","동문장애인복지관(4층 복도)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"동대문장애인복지관","서울특별시","동대문구","11230","서울특별시 동대문구 청계천로 521(용두동)","서울특별시 동대문구 용두동 255-69","37.57181346","127.0340474","동대문장애인복지관(정문)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"다사랑행복센터","서울특별시","동대문구","11230","서울특별시 동대문구 청계천로 521(용두동)","서울특별시 동대문구 용두동 255-69","37.57181346","127.0340474","다사랑행복센터(4층)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"경희대학교","서울특별시","동대문구","11230","서울특별시 동대문구 경희대로 26(회기동)","서울특별시 동대문구 회기동 1-5","37.59394914","127.054891","경희대학교(청운관 1층)","09:00","17:30","00:00","00:00","00:00","00:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"가치이룸자립생활센터","서울특별시","동대문구","11230","서울특별시 동대문구 한빛로 20(신설동)","서울특별시 동대문구 신설동 72-8","37.57737953","127.0254846","가치이룸자립생활센터(사무실 내)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"피노키오자립생활센터","서울특별시","동대문구","11230","서울특별시 동대문구 제기로38길 42(청량리동)","서울특별시 동대문구 청량리동 41-7","37.5844302","127.0492794","피노키오자립생활센터(＂)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"새날동대문장애인자립생활센터","서울특별시","동대문구","11230","서울특별시 동대문구 장한로43(장안동)","서울특별시 동대문구 장안동 430-3","37.56510485","127.0667099","새날동대문장애인자립생활센터(＂)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"고려대역","서울특별시","동대문구","11230","서울특별시 동대문구 고산자로 572(제기동)","서울특별시 동대문구 제기동 1149-8","37.59039953","127.0367126","고려대역(개찰구 내)","05:30","24:00","05:30","24:00","05:30","24:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"답십리역","서울특별시","동대문구","11230","서울특별시 동대문구 천호대로 295(답십리동)","서울특별시 동대문구 답십리동 494-2","37.56645778","127.053853","답십리역(B2 대합실)","05:30","24:00","05:30","24:00","05:30","24:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"장한평역","서울특별시","동대문구","11230","서울특별시 동대문구 천호대로 405(장안동)","서울특별시 동대문구 장안동 472-3","37.56201341","127.0641782","장한평역(개찰구 내 B2 대합실)","05:30","24:00","05:30","24:00","05:30","24:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"제기동역","서울특별시","동대문구","11230","서울특별시 동대문구 왕산로 지하 93(제기동)","서울특별시 동대문구 제기동 65","37.57820141","127.0346906","제기동역(B1 56번 출구방향 매표소 옆)","05:30","24:00","05:30","24:00","05:30","24:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"청량리역","서울특별시","동대문구","11230","서울특별시 동대문구 왕산로 205(청량리동)","서울특별시 동대문구 전농동 620-69","37.58089358","127.0455726","청량리역(3번출구 앞)","00:00","24:00","00:00","24:00","00:00","24:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"회기역","서울특별시","동대문구","11230","서울특별시 동대문구 회기로 195(휘경동)","서울특별시 동대문구 휘경동 317-101","37.59021215","127.0576234","회기역(2번출구 앞)","00:00","24:00","00:00","24:00","00:00","24:00","2","N","Y","동대문구청","02-2127-4259","2021-08-12","3050000","2022-02-14 14:37:29.0"
"신정1동 주민센터","서울특별시","양천구","11470","서울 양천구 중앙로 32길 1","서울 양천구 신정1동 1051-11","37.5187405","126.854236","신정1동 주민센터(1층 내부)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","신정1동 주민센터","02-2620-4201","2021-08-06","3140000","2022-02-14 14:37:29.0"
"신월3동 주민센터","서울특별시","양천구","11470","서울 양천구 남부순환로 54길 5","서울 양천구 신월동 167-5","37.533817","","신월3동 주민센터(지하1층 주차장)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","신월3동 주민센터","02-2620-4104","2021-08-06","3140000","2022-02-14 14:37:29.0"
"신정3동 넓은들민원센터","서울특별시","양천구","11470","서울 양천구 남부순환로88길 5-7","서울 양천구 신정동 1287-5","37.511474","","신정3동 넓은들 민원센터(센터 내부)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","신정3동 넓은들민원센터","02-2620-5403","2021-08-06","3140000","2022-02-14 14:37:29.0"
"목5동 주민센터","서울특별시","양천구","11470","서울 양천구 목동서로 41","서울 양천구 목동 908-32","","","목5동 주민센터(1층 내부)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","목5동 주민센터","02-2620-4033","2021-08-06","3140000","2022-02-14 14:37:29.0"
"신월보건지소","서울특별시","양천구","11470","서울 양천구 남부순환로 407","서울 양천구 신월동 131-4","","126.831737","신월 보건지소(내부 2층)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","신월보건지소","02-2620-4751","2021-08-06","3140000","2022-02-14 14:37:29.0"
