"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58244704","127.04056421"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58266955","127.04055186"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58264129","127.04050246"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58228132","127.04052278"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58193341","127.04053933"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58285441","127.04048831"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58282628","127.04049372"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58280066","127.04049446"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58277622","127.04049444"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58264214","127.04055484"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58222828","127.0405235"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58272361","127.04054965"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.5822545","127.04052352"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.5827501","127.04054741"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58277632","127.04054743"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58282937","127.04054146"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58285559","127.04053998"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58185336","127.04059538"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58182534","127.04059761"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58179921","127.04059872"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58174736","127.04059944"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58220201","127.04057524"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58222882","127.04057525"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58233858","127.0405679"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.5827494","127.04049593"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58269697","127.04054963"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58195785","127.04054009"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58174866","127.04054223"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58239035","127.040514"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58177478","127.04059646"
"1577875","동서시장 식품 공영주차장(구)","동대문구 제기동 854-1","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:32","N","무료","Y","유료","0","1123010300003","300","10","300","10","0","0","0","0","36000","37.58280255","127.04054519"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56572838","127.06090251"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56632581","127.06114685"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56621685","127.06094461"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56581633","127.06020856"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56509194","127.0592682"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56654678","127.06128629"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56446656","127.05845852"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.5651515","127.05934461"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56467205","127.05870664"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56685777","127.06161059"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56674692","127.0614931"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56671714","127.06146013"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56668254","127.06151401"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56663136","127.0613807"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56583749","127.0602243"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56579569","127.0601917"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56549705","127.05980409"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56547906","127.05978076"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56537901","127.05964831"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56535995","127.05962179"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.5643671","127.05832742"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56494227","127.05905881"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.5666206","127.06144807"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56657532","127.06140461"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56645266","127.06120536"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56608284","127.06076781"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56634312","127.06109071"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56644267","127.06126974"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56602377","127.06068728"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56660753","127.06135373"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.5665849","127.06132975"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56628231","127.06101984"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.5666957","127.06143316"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56460952","127.05862274"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.5648275","127.05891415"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56649469","127.05911994"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56651435","127.05914691"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.566534","127.05917463"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56574389","127.06087932"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56576476","127.06084564"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56594745","127.06062481"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56600543","127.06076939"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56706982","127.0618219"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56694116","127.06169301"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56691733","127.06166904"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56653601","127.06136115"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56651511","127.06133718"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56640578","127.0611559"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56638362","127.06113492"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56636218","127.06111319"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56630198","127.06112362"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56622395","127.06103521"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56612925","127.06092283"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56612096","127.0608195"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.5661019","127.06079328"
"1578438","답십리 부품상가 노상(구)","동대문구 답십리동 959-10","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:52:21","N","무료","Y","유료","120000","1123010500003","500","10","500","10","0","0","0","0","36000","37.56526347","127.05949294"
