시설명,담당구,주차가능면,주소,위도,경도,시설분류,세부분류
가리봉주차장(민영),구로구,10,구로구 가리봉동 125-15,37.48006528,126.88888585,주차장,민영주차장
가마산고가밑 공영주차장(시),구로구,18,구로구 구로동 414-13,37.49281594,126.88258226,주차장,공영주차장
개봉1동 노외주차장(구),구로구,134,구로구 개봉동 134-8,37.50001376,126.8510351,주차장,공영주차장
개봉1동노상(구),구로구,55,구로구 개봉동 416-285,37.49693665,126.85412958,주차장,공영주차장
개봉1동마을공동주차장(구),구로구,56,구로구 개봉동 416-2,37.50455714,126.84608459,주차장,공영주차장
개봉역 1번출구 주차장(민영),구로구,6,구로구 개봉동 203-27,37.49453571,126.85818526,주차장,민영주차장
고척1동마을공동주차장(구),구로구,88,구로구 고척동 52-54,37.50228329,126.86393268,주차장,공영주차장
고척공구상가,구로구,935,구로구 고척동 103-4 ,37.49977148,126.86066105,주차장,공영주차장
고척근린공원지하주차장(구),구로구,199,구로구 고척동 9-14,37.50559235,126.85197253,주차장,공영주차장
고척리본타운주차장(구),구로구,66,구로구 고척동 156,37.505144,126.857434,주차장,공영주차장
공유) 구로5동 주민센터(구),구로구,9,구로구 구로동 61-2,37.499626,126.887947,주차장,공영주차장
공유) 구로중앙로28길(구),구로구,10,구로구 구로동 528-5,37.498878,126.88667,주차장,공영주차장
공유) 구로중학교A(구),구로구,18,구로구 구로동 65-0,37.493832,126.8901122,주차장,공영주차장
공유) 구로중학교B(구),구로구,15,구로구 구로동 65-0,37.493699,126.889883,주차장,공영주차장
공유) 대림역 4번출구 (구),구로구,21,구로구 구로동 119-13,37.4940676,126.8932482,주차장,공영주차장
구로2동 마을공동주차장(구),구로구,88,구로구 구로동 317-187,37.4914815,126.88831207,주차장,공영주차장
구로3동마을주차장(구),구로구,20,구로구 구로동 797-1,37.48502453,126.88844294,주차장,공영주차장
구로4동 주택가 공동 주차장(구),구로구,198,구로구 구로동 741-44,37.48968656,126.88695201,주차장,공영주차장
구로5동마을공동주차장(구),구로구,81,구로구 구로동 549-73,37.50085864,126.88604808,주차장,공영주차장
구로구청,구로구,165,구로구 구로동 435-0 ,37.4952594,126.88762135,주차장,공영주차장
구로대명벨리온,구로구,229,구로구 구로동 614-50 ,37.50329395,126.87434357,주차장,공영주차장
구로디지털단지역 공영주차장(시),구로구,93,구로구 구로동 810-3,37.48543179,126.90124331,주차장,공영주차장
구로리공원지하주차장(구),구로구,203,구로구 구로동 139-82,37.4908967,126.89160489,주차장,공영주차장
구로본동주차장(민영),구로구,34,구로구 구로동 426-6,37.49354783,126.88378016,주차장,민영주차장
구로아트밸리 지하주차장(구),구로구,245,구로구 구로동 102-0,37.4969958,126.88959831,주차장,공영주차장
나인스에비뉴 부설주차장,구로구,1043,구로구 구로동 501-0 ,37.49988013,126.88404959,주차장,공영주차장
대건주차장(민영),구로구,11,구로구 개봉동 247-4,37.49511778,126.84947655,주차장,민영주차장
대림노외 공영주차장(시),구로구,93,구로구 구로동 120-5,37.4928472,126.89433148,주차장,공영주차장
대림역2 공영주차장(시),구로구,35,구로구 구로동 73-9,37.49655857,126.8934938,주차장,공영주차장
대승주차장(민영),구로구,27,구로구 구로동 586-5,37.50220981,126.8824968,주차장,민영주차장
대신주차장(민영),구로구,10,구로구 구로동 83-5,37.49460219,126.88850278,주차장,민영주차장
동일주차장(민영),구로구,65,구로구 구로동 1124-49,37.48498113,126.90030005,주차장,민영주차장
드림주차장(민영),구로구,9,구로구 구로동 111-9,37.5012134,126.88848,주차장,민영주차장
디큐브시티,구로구,2447,구로구 신도림동 692-0 ,37.50860033,126.88891865,주차장,공영주차장
로타리주차장(민영),구로구,10,구로구 가리봉동 127-10,37.4798298,126.89000992,주차장,민영주차장
반도주차장(민영),구로구,8,구로구 오류동 58-1,37.49639099,126.84543294,주차장,민영주차장
삼칠주차장(민영),구로구,10,구로구 오류동 136-38,37.49231702,126.84247936,주차장,민영주차장
새서울주차장(태영주차장)(민영),구로구,20,구로구 구로동 317-192,37.4912274,126.88798903,주차장,민영주차장
서림주차장(민영),구로구,12,구로구 오류동 23-32,37.49655375,126.84289899,주차장,민영주차장
세창주차장(민영),구로구,8,구로구 구로동 717-8,37.48740401,126.88424928,주차장,민영주차장
스타팰리스,구로구,122,구로구 구로동 603-9 ,37.50333468,126.88111964,주차장,공영주차장
시장주차장(민영),구로구,69,구로구 가리봉동 126-37,37.48125583,126.88893939,주차장,민영주차장
신광주차장(민영),구로구,9,구로구 구로동 86-11,37.49444493,126.88886321,주차장,민영주차장
신도림역 주차장(민영),구로구,52,구로구 구로동 3-55,37.50735058,126.89261442,주차장,민영주차장
신도림역환승주차장(구),구로구,65,구로구 구로동 1-4,37.50733447,126.89165319,주차장,공영주차장
에이스 하이엔드 타워 1차 부설주차장,구로구,544,구로구 구로동 235-2 ,37.48153894,126.89345807,주차장,공영주차장
에이스트윈타워2,구로구,334,구로구 구로동 212-30 ,37.48395719,126.89413417,주차장,공영주차장
영일주차장(민영),구로구,28,구로구 가리봉동 10-4,37.48530708,126.88281958,주차장,민영주차장
영지주차장(민영),구로구,20,구로구 오류동 19-88,37.4995057,126.84380225,주차장,민영주차장
예술인주차장(민영),구로구,23,구로구 구로동 806-73,37.48605832,126.88595304,주차장,민영주차장
예원주차장(민영),구로구,12,구로구 오류동 11-53,37.49714794,126.83993908,주차장,민영주차장
오류1동 텃골주차장(구),구로구,84,구로구 오류동 6-11,37.4954652,126.83924837,주차장,공영주차장
오류동 시티월드,구로구,111,구로구 오류동 44-10 ,37.49444763,126.84103669,주차장,공영주차장
오류동역주차장(민영),구로구,70,구로구 오류동 65-6,37.49494105,126.84408087,주차장,민영주차장
온수역(남) 공영주차장(시),구로구,44,구로구 온수동 51-26,37.4915873,126.82500648,주차장,공영주차장
온수주차장(민영),구로구,15,구로구 온수동 23-26,37.49218286,126.82182821,주차장,민영주차장
원진주차장(민영),구로구,8,구로구 개봉동 403-231,37.49355098,126.85646694,주차장,민영주차장
이마트구로점,구로구,579,구로구 구로동 188-26 ,37.48442521,126.8979203,주차장,공영주차장
일이삼전자타운,구로구,496,구로구 고척동 73-3 ,37.49747916,126.86315996,주차장,공영주차장
제방도로 공영주차장(시),구로구,16,구로구 구로동 69-5,37.49912591,126.89291036,주차장,공영주차장
지타워 주차장,구로구,1359,구로구 구로동 832-0 ,37.48016976,126.8952706470708,주차장,공영주차장
천왕역 공영주차장(시),구로구,328,구로구 오류동 174-10,37.48728845,126.83918316,주차장,공영주차장
코오롱 디지털 타워빌란트 2차 부설주차장,구로구,321,구로구 구로동 222-8 ,37.48289584,126.8960456,주차장,공영주차장
코오롱 디지털타워 빌란트 1차,구로구,454,구로구 구로동 222-7,37.48346092,126.89654064,주차장,공영주차장
태평양물산 주차장,구로구,351,구로구 구로동 197-21,37.48515535,126.89507102,주차장,공영주차장
포포인츠 바이 쉐라톤 서울 구로,구로구,108,구로구 구로동 1128-1 ,37.48318,126.89884,주차장,공영주차장
하늘공원주차장(구),구로구,198,구로구 가리봉동 1-11,37.48713079,126.88080148,주차장,공영주차장
현대주차장(민영),구로구,55,구로구 구로동 141-5,37.49002767,126.89161829,주차장,민영주차장
형제 주차장(민영),구로구,6,구로구 온수동 89-13,37.49564232,126.81784713,주차장,민영주차장
형제주차장(민영),구로구,31,구로구 개봉동 403-45,37.49120478,126.85628456,주차장,민영주차장
가마산로,구로구,10,가마산로 264 ~ 가마산로 284,37.49569941050186,126.88997860741466,주차장,공영주차장
경인로,구로구,19,오류동 31-156 ~ 경인로 189-1,37.49671451087673,126.84508536430587,주차장,공영주차장
경인로,구로구,15,오류동 48-1 ~ 오류동 58-1,37.496028648026126,126.84424996297237,주차장,공영주차장
공원로,구로구,20,공원로 41 ~ 공원로 7,37.49802848230838,126.89239241643935,주차장,공영주차장
공원로,구로구,6,공원로 22 ~ 공원로 26,37.49943169667982,126.8922801413553,주차장,공영주차장
BYC(구),금천구,3,금천구 가산동 371-57,37.47769172,126.88287962,주차장,공영주차장
KT광명빌딩,금천구,88,금천구 독산동 1093-0,37.45601954,126.88759789,주차장,공영주차장
LG텔레콤(구),금천구,39,금천구 가산동 60-36,37.47502479,126.8876515,주차장,공영주차장
SJ테크노빌(구),금천구,37,금천구 가산동 60-19,37.47753374,126.8846333,주차장,공영주차장
W-MALL 고객주차장,금천구,390,금천구 가산동 60-27 ,37.47731056,126.88767799,주차장,공영주차장
stx V-TOWER 주차장,금천구,533,금천구 가산동 371-37,37.47723596,126.88376012,주차장,공영주차장
가산동 공영주차장(구),금천구,128,금천구 가산동 148-28,37.49749,126.890348,주차장,공영주차장
가산동 금천교 공영주차장(시),금천구,39,금천구 가산동 691-3,37.46594073,126.88695485,주차장,공영주차장
가산동공영주차장(구),금천구,130,금천구 가산동 148-28,37.47666086,126.89557749,주차장,공영주차장
가산디지털 노외주차장(민영),금천구,53,금천구 가산동 34-83,37.48259318,126.88245431,주차장,민영주차장
가산디지털 서측(구),금천구,160,금천구 가산동 505-3,37.48568215,126.87969296,주차장,공영주차장
가산디지털환승(구),금천구,41,금천구 가산동 35-2,37.48526347,126.88115697,주차장,공영주차장
가산디지털환승(민영),금천구,78,금천구 가산동 464-2,37.48246867,126.88200531,주차장,민영주차장
가산중뒤(구),금천구,37,금천구 독산동 300-21,37.46714154,126.89305608,주차장,공영주차장
가산중앞(구),금천구,19,금천구 독산동 300-26,37.46837106,126.89497973,주차장,공영주차장
견인보관소 노외(구),금천구,55,금천구 가산동 614-34,37.48299347,126.87581985,주차장,공영주차장
공유) 가산동 01-51구역(구),금천구,2,금천구 가산동 4-2 ,37.4833605911827,126.884471876038,주차장,공영주차장
구룡 공영주차장(구),금천구,22,금천구 독산동 964-0,37.43718971,126.90421024,주차장,공영주차장
국도화학(구),금천구,11,금천구 가산동 345-26,37.47349545,126.8819749,주차장,공영주차장
금천 롯데 캐슬 4차,금천구,802,금천구 독산동 441-6 ,37.46113666,126.89706683,주차장,공영주차장
금천교 및 공영주차장(민영),금천구,50,금천구 가산동 481-7,37.465663,126.887851,주차장,민영주차장
금천교 밑 공영 주차장(민영),금천구,50,금천구 가산동 673-0,37.46760966,126.88800674,주차장,민영주차장
금천구청 부설주차장,금천구,307,금천구 시흥동 1020-0 ,37.45682326,126.8952551,주차장,공영주차장
기륭전자(구),금천구,27,금천구 가산동 219-7,37.47439353,126.88762275,주차장,공영주차장
길목주차장(민영),금천구,31,금천구 독산동 977-22,37.47407887,126.90381423,주차장,민영주차장
남부여성발전센터 공영주차장(시),금천구,128,금천구 시흥동 139-2,37.462917,126.905718,주차장,공영주차장
남부여성발전센터 지하공영주차장,금천구,129,금천구 시흥동 139-2 ,37.46326988,126.90605654,주차장,공영주차장
다목적 공영주차장(구),금천구,46,금천구 독산동 971-0,37.47633196,126.9018971,주차장,공영주차장
대광(민영),금천구,12,금천구 독산동 1035-6,37.466182,126.900883,주차장,민영주차장
대륭테크노타운6차 주차장,금천구,336,금천구 가산동 493-6,37.48119476,126.8760601,주차장,공영주차장
더리즌밸리 주차장,금천구,156,금천구 가산동 60-46,37.47596366,126.88840141,주차장,공영주차장
덕성엔앰피(구),금천구,22,금천구 가산동 345-15,37.47247397,126.88332258,주차장,공영주차장
독산1동공영주차장(구),금천구,66,금천구 독산동 1006-94,37.46497295,126.89480923,주차장,공영주차장
독산2동 공영주차장(구),금천구,66,금천구 독산동 1050-17,37.46385909,126.90006149,주차장,공영주차장
독산2동 공영주차장(구),금천구,70,금천구 독산동 1050-17,37.463583,126.900041,주차장,공영주차장
독산2동 지평식주차장4(구),금천구,7,금천구 가산동 1031-12,37.465335,126.898323,주차장,공영주차장
독산3동 공영주차장(구),금천구,50,금천구 독산동 898-24,37.4794979,126.9063548,주차장,공영주차장
독산4동 공영주차장(구),금천구,63,금천구 독산동 187-40,37.46943849,126.90450653,주차장,공영주차장
독산4동 제일주차장 (민영),금천구,16,금천구 독산동 197-5,37.47003452,126.90091515,주차장,민영주차장
독산동 금천교 공영주차장(시),금천구,22,금천구 독산동 181-4,37.46658688,126.89000682,주차장,공영주차장
